id,rsquared,residual_demand_coeff,residual_demand_std,solar_coeff,solar_std,solar_sig,wind_coeff,wind_std,wind_sig,wramp_coeff,wramp_std,wramp_sig,PSTATABB,BACODE,ISORTO,LAT,LON,PLPRMFL,PLFUELCT,CAPFAC,NAMEPCAP,CHPFLAG,PLNGENAN,PLNOXAN,PLSO2AN,PLCO2AN,PLHTRT,NOXEI,SO2EI,CO2EI,Unit Type,dependent_var,Unit Category
55077,0.116,-0.113,0.036,0.017,0.007,0.023,0.027,0.007,0.0,-0.015,0.004,0.0,NV,CISO,CAISO,35.788889,-114.994167,NG,GAS,0.21698,537.3,,1021280.0,57.031,2.4,477014.094,7859.418328,5.5842668024439915e-05,2.3499921666927778e-06,0.4670747434591885,Combined cycle,Intensity,Gas - combined cycle
55847,0.194,-0.057,0.037,-0.03,0.009,0.001,-0.002,0.006,0.735,0.001,0.003,0.715,CA,CISO,CAISO,39.109344,-121.60931,NG,GAS,0.07129,47.0,,29351.0,20.645,0.1,20184.6,11571.612764,0.0007033831896698579,3.4070389424551123e-06,0.6876971823787945,Combustion turbine,Intensity,Gas - combustion turbine
55933,0.111,-0.132,0.029,-0.001,0.006,0.868,0.007,0.005,0.208,0.005,0.003,0.151,CA,CISO,CAISO,37.7107,-121.4906,NG,GAS,0.23867,336.1,,702698.0,29.272,1.8,347113.0,8312.00103,4.165658647100176e-05,2.561555604256736e-06,0.49397180581131583,Combined cycle,Intensity,Gas - combined cycle
57564,0.216,-0.157,0.027,0.013,0.005,0.015,0.002,0.005,0.668,0.001,0.003,0.715,CA,CISO,CAISO,36.6842,-119.5522,NG,GAS,0.11226,74.0,Yes,72771.0,4.182,0.2,31900.4,7376.269393,5.746794739662778e-05,2.748347556031936e-06,0.4383669318822058,Combined cycle,Intensity,Gas - combined cycle
56143,0.184,-0.064,0.034,-0.055,0.008,0.0,0.013,0.007,0.066,-0.0,0.004,0.958,CA,CISO,CAISO,33.9636,-117.4528,NG,GAS,0.05867,196.0,,100731.0,5.755,0.4,62271.299,10401.968951,5.713236243063208e-05,3.970972193267217e-06,0.6181939919190715,Combustion turbine,Intensity,Gas - combustion turbine
56232,0.025,-0.002,0.026,0.004,0.006,0.531,0.01,0.005,0.054,0.004,0.003,0.209,CA,CISO,CAISO,32.8769,-117.166389,NG,GAS,0.08535,106.0,,79253.0,6.208,0.3,48449.9,10286.936693,7.833141963080262e-05,3.785345665148322e-06,0.6113320631395657,Combustion turbine,Intensity,Gas - combustion turbine
56473,0.031,-0.016,0.055,-0.01,0.014,0.498,-0.002,0.01,0.831,0.002,0.006,0.781,CA,CISO,CAISO,34.0053,-117.5604,NG,GAS,0.04642,49.8,,20251.0,1.47,0.1,12393.0,10298.078644,7.258900795022467e-05,4.938027751715965e-06,0.6119697792701595,Combustion turbine,Intensity,Gas - combustion turbine
56474,0.064,-0.021,0.038,-0.021,0.008,0.009,0.008,0.007,0.287,0.001,0.004,0.774,CA,CISO,CAISO,33.8073,-117.9832,NG,GAS,0.10169,49.8,,44364.0,1.628,0.1,26429.301,10024.227132,3.6696420521143266e-05,2.25407988459111e-06,0.595737557479037,Combustion turbine,Intensity,Gas - combustion turbine
57482,0.099,-0.024,0.014,0.004,0.003,0.212,-0.001,0.003,0.828,0.0,0.002,0.89,CA,CISO,CAISO,33.934167,-116.571388,NG,GAS,0.08679,800.0,,608226.0,32.684,1.8,354436.297,9805.60875,5.3736604485832566e-05,2.9594262658945852e-06,0.5827378260712301,Combustion turbine,Intensity,Gas - combustion turbine
57483,0.059,-0.102,0.025,-0.004,0.005,0.429,0.004,0.004,0.309,0.001,0.003,0.657,CA,CISO,CAISO,37.789167,-121.601944,NG,GAS,0.05965,199.6,,104297.0,7.715,0.4,67954.001,10963.7148,7.397144692560669e-05,3.835201396013308e-06,0.6515431987497243,Combustion turbine,Intensity,Gas - combustion turbine
315,0.449,-0.21,0.021,0.004,0.004,0.279,0.035,0.004,0.0,-0.02,0.002,0.0,CA,CISO,CAISO,33.7688,-118.1009,NG,GAS,0.03023,2055.0,,544278.0,68.49,4.6,901172.891,27860.602257,0.00012583642917773637,8.451563355491126e-06,1.655721691856,Combined cycle,Intensity,Gas - combined cycle
56532,0.264,-0.068,0.025,-0.002,0.005,0.757,0.005,0.004,0.261,0.002,0.003,0.488,CA,CISO,CAISO,39.3661,-122.27,NG,GAS,0.48676,712.4,,3037655.0,47.755,6.5,1298805.25,7194.657392,1.5721008475287682e-05,2.139808503598993e-06,0.4275683874567717,Combined cycle,Intensity,Gas - combined cycle
57555,0.079,-0.108,0.045,-0.033,0.011,0.002,0.013,0.008,0.112,0.004,0.005,0.393,CA,CISO,CAISO,32.573889,-116.917777,NG,GAS,0.02943,395.4,,101952.999,6.093,0.3,59839.0,9876.072185,5.9762832479307455e-05,2.9425323721963294e-06,0.5869273153995206,Combustion turbine,Intensity,Gas - combustion turbine
57515,0.04,-0.048,0.033,0.006,0.007,0.453,0.01,0.007,0.146,-0.0,0.004,0.983,CA,CISO,CAISO,34.008709,-117.944864,NG,GAS,0.09576,500.0,,419440.0,22.874,1.2,237430.602,9525.039934,5.4534617585351894e-05,2.860957467098989e-06,0.5660657114247568,Combustion turbine,Intensity,Gas - combustion turbine
56472,0.148,0.098,0.089,-0.053,0.016,0.001,0.016,0.016,0.326,-0.014,0.009,0.122,CA,CISO,CAISO,34.0903,-117.5343,NG,GAS,0.03347,59.8,,17531.0,1.833,0.1,11858.9,11383.320974,0.00010455764075067024,5.704181164793794e-06,0.6764531401517312,Combustion turbine,Intensity,Gas - combustion turbine
57027,0.073,-0.142,0.036,0.014,0.008,0.067,0.017,0.007,0.021,-0.006,0.004,0.13,CA,CISO,CAISO,33.858056,-117.861667,NG,GAS,0.06345,200.0,,111171.0,5.499,0.4,69598.0,10533.973001,4.9464338721429146e-05,3.598060645312177e-06,0.6260445619810922,Combustion turbine,Intensity,Gas - combustion turbine
356,0.354,-0.856,0.057,-0.019,0.014,0.168,0.015,0.011,0.191,0.006,0.007,0.351,CA,CISO,CAISO,33.8504,-118.395,NG,GAS,0.02663,1316.4,,307081.0,19.615,1.3,264167.605,14476.377975,6.387565495748679e-05,4.233410728765375e-06,0.8602538255378873,Dry bottom wall-fired boiler,Intensity,Gas - Other
422,0.094,-0.179,0.025,-0.013,0.005,0.007,0.028,0.005,0.0,0.005,0.003,0.118,CA,CISO,CAISO,34.126,-118.1494,NG,GAS,0.02527,265.6,,58789.0,5.485,0.1,32911.8,9420.156194,9.329976696320741e-05,1.7009984861113475e-06,0.5598292197519945,Combined cycle,Intensity,Gas - combined cycle
55963,0.106,-0.239,0.053,-0.03,0.012,0.012,0.03,0.01,0.003,0.001,0.006,0.813,CA,CISO,CAISO,38.014423,-121.790679,NG,GAS,0.05251,47.0,,21620.0,2.019,0.1,15079.2,11736.612512,9.338575393154487e-05,4.625346901017577e-06,0.6974653098982424,Combustion turbine,Intensity,Gas - combustion turbine
56467,0.222,-0.138,0.043,0.008,0.009,0.349,0.013,0.008,0.078,0.0,0.005,0.966,CA,CISO,CAISO,37.63466,-122.13381,NG,GAS,0.19031,655.0,,1091956.0,29.862,2.4,473379.703,7294.784085,2.7347255750231693e-05,2.1978907575030495e-06,0.4335153641721827,Combined cycle,Intensity,Gas - combined cycle
350,0.472,-0.647,0.059,0.021,0.013,0.092,0.043,0.01,0.0,-0.004,0.006,0.548,CA,CISO,CAISO,34.1292,-119.1689,NG,GAS,0.05146,1612.0,,726691.0,27.669,2.2,429541.688,9946.279437,3.807533050498768e-05,3.027421558819361e-06,0.5910926212103907,Dry bottom wall-fired boiler,Intensity,Gas - Other
55151,0.191,-0.433,0.05,0.012,0.008,0.142,0.01,0.008,0.214,-0.006,0.005,0.238,CA,CISO,CAISO,35.2956,-119.5919,NG,GAS,0.15286,1200.0,,1606855.0,45.608,3.6,732593.898,7671.579732,2.8383394892507412e-05,2.240401280762732e-06,0.4559178631550451,Combined cycle,Intensity,Gas - combined cycle
56475,0.111,0.032,0.085,-0.065,0.017,0.0,0.018,0.016,0.264,0.005,0.009,0.591,CA,CISO,CAISO,33.9296,-118.1046,NG,GAS,0.03833,59.8,,20077.0,1.241,0.1,13767.4,11538.85743,6.181202370872143e-05,4.980823828261195e-06,0.6857299397320317,Combustion turbine,Intensity,Gas - combustion turbine
10294,0.179,-0.328,0.064,-0.025,0.017,0.138,-0.043,0.011,0.0,0.015,0.006,0.015,CA,CISO,CAISO,36.225,-121.1278,NG,GAS,0.05275,133.2,Yes,61552.0,9.302,0.167,31375.987,8577.113244,0.00015112425266441382,2.7131531063166104e-06,0.509747644268261,Combined cycle,Intensity,Gas - combined cycle
55499,0.091,0.057,0.075,0.01,0.019,0.595,0.001,0.014,0.966,-0.0,0.008,0.993,CA,CISO,CAISO,38.398867,-121.923973,NG,GAS,0.0324,60.5,,17169.0,1.238,0.1,10726.3,10729.08294,7.210670394315335e-05,5.824451045488963e-06,0.6247480924922826,Combustion turbine,Intensity,Gas - combustion turbine
55508,0.135,0.01,0.064,-0.02,0.014,0.167,0.012,0.013,0.336,-0.002,0.007,0.798,CA,CISO,CAISO,36.6535,-120.5783,NG,GAS,0.02225,117.2,,22841.0,1.217,0.1,12249.0,9138.318977,5.328137997460707e-05,4.378092027494418e-06,0.5362724924477913,Combustion turbine,Intensity,Gas - combustion turbine
55542,0.084,-0.074,0.049,-0.037,0.011,0.001,-0.007,0.01,0.476,0.005,0.006,0.396,CA,CISO,CAISO,32.567041,-116.944197,NG,GAS,0.03933,99.8,,34385.0,3.24,0.1,20792.8,10176.086048,9.422713392467646e-05,2.9082448742184095e-06,0.6047055402064854,Combustion turbine,Intensity,Gas - combustion turbine
56639,0.094,-0.106,0.048,0.034,0.011,0.003,0.004,0.011,0.737,0.006,0.006,0.33,CA,CISO,CAISO,36.654114,-120.579727,NG,GAS,0.02491,139.8,,30509.0,2.566,0.2,20710.7,11422.148485,8.410632927988462e-05,6.555442656265365e-06,0.6788390311055754,Combustion turbine,Intensity,Gas - combustion turbine
58122,0.169,-0.165,0.08,-0.028,0.016,0.081,0.034,0.016,0.03,-0.004,0.008,0.583,CA,CISO,CAISO,35.790864,-119.294469,NG,GAS,0.01167,60.5,,6186.0,0.323,0.0,4389.9,11942.342083,5.221467830585193e-05,0.0,0.709650824442289,Combustion turbine,Intensity,Gas - combustion turbine
55855,0.154,-0.095,0.056,-0.043,0.016,0.006,0.01,0.013,0.414,0.009,0.007,0.196,CA,CISO,CAISO,38.228522,-122.07525,NG,GAS,0.02153,47.0,,8863.0,0.908,0.0,6373.0,12099.628547,0.00010244838090939863,0.0,0.7190567527925081,Combustion turbine,Intensity,Gas - combustion turbine
10034,0.145,-0.302,0.05,0.006,0.011,0.58,-0.004,0.009,0.692,0.0,0.006,0.95,CA,CISO,CAISO,37.0001,-121.5367,NG,GAS,0.09437,130.0,Yes,107472.0,12.304,0.244,45418.618,7111.887868,0.00011448563346732173,2.270358791126991e-06,0.4226088469554861,Combined cycle,Intensity,Gas - combined cycle
55345,0.109,-0.221,0.03,0.011,0.009,0.192,0.013,0.006,0.03,-0.001,0.004,0.807,CA,CISO,CAISO,32.581481,-116.914969,NG,GAS,0.34946,688.5,,2107684.0,44.559,4.6,908171.812,7250.449783,2.1141214717196693e-05,2.1824903543415425e-06,0.43088613473366977,Combined cycle,Intensity,Gas - combined cycle
55510,0.069,-0.011,0.062,-0.014,0.025,0.582,0.007,0.011,0.514,0.003,0.006,0.632,CA,CISO,CAISO,32.562448,-116.943869,NG,GAS,0.03137,60.5,,16625.0,0.956,0.1,10492.6,10743.074248,5.7503759398496236e-05,6.015037593984962e-06,0.6311338345864662,Combustion turbine,Intensity,Gas - combustion turbine
55513,0.105,-0.013,0.059,-0.023,0.018,0.212,-0.011,0.011,0.332,0.0,0.006,0.944,CA,CISO,CAISO,33.121943,-117.117441,NG,GAS,0.03059,58.9,,15784.0,1.243,0.1,10150.8,10991.255979,7.875063355296503e-05,6.335529650278764e-06,0.6431069437404967,Combustion turbine,Intensity,Gas - combustion turbine
55538,0.078,-0.12,0.04,-0.012,0.014,0.366,0.003,0.009,0.732,0.001,0.005,0.893,CA,CISO,CAISO,33.1261,-117.1172,NG,GAS,0.01494,98.0,,12827.0,0.903,0.0,8034.3,10540.582122,7.039837842051922e-05,0.0,0.6263584626179154,Combustion turbine,Intensity,Gas - combustion turbine
55748,0.253,-0.174,0.023,0.017,0.004,0.0,0.008,0.004,0.038,-0.002,0.002,0.373,CA,CISO,CAISO,37.425,-121.9319,NG,GAS,0.10188,306.1,,273196.0,6.745,0.8,142075.9,8750.657266,2.468923410298833e-05,2.9283005607695577e-06,0.5200511720522994,Combined cycle,Intensity,Gas - combined cycle
56471,0.089,-0.052,0.041,0.001,0.008,0.898,0.006,0.008,0.48,0.001,0.005,0.82,CA,CISO,CAISO,34.205556,-119.246944,NG,GAS,0.05093,49.8,,22220.0,1.278,0.1,13233.6,10020.986864,5.751575157515752e-05,4.500450045004501e-06,0.5955715571557156,Combustion turbine,Intensity,Gas - combustion turbine
56914,0.07,-0.01,0.061,-0.036,0.016,0.024,0.011,0.013,0.362,-0.001,0.007,0.878,CA,CISO,CAISO,33.3594,-117.1114,NG,GAS,0.01714,118.0,,17719.0,1.098,0.0,11735.0,11143.820281,6.196737964896439e-05,0.0,0.6622834245724928,Combustion turbine,Intensity,Gas - combustion turbine
57001,0.14,-0.045,0.056,-0.06,0.017,0.0,0.008,0.012,0.544,0.004,0.007,0.553,CA,CISO,CAISO,32.796106,-116.972073,NG,GAS,0.01199,60.5,,6355.0,0.74,0.0,4276.7,11322.45771,0.00011644374508261211,0.0,0.6729661683713611,Combustion turbine,Intensity,Gas - combustion turbine
55540,0.62,-0.049,0.144,-0.005,0.028,0.864,0.025,0.021,0.243,-0.003,0.012,0.764,CA,CISO,CAISO,32.591667,-117.058611,NG,GAS,0.00736,37.2,,2399.0,0.287,0.0,2703.8,18965.46494,0.00011963318049187161,0.0,1.1270529387244685,Combustion turbine,Intensity,Gas - combustion turbine
55541,0.081,-0.288,0.062,-0.034,0.015,0.024,-0.028,0.014,0.045,0.007,0.008,0.355,CA,CISO,CAISO,33.910873,-116.552994,NG,GAS,0.03098,149.7,,40629.0,4.563,0.1,25984.6,10760.810282,0.00011230894188879864,2.4612961185360212e-06,0.6395579512171109,Combustion turbine,Intensity,Gas - combustion turbine
55951,0.181,-0.251,0.068,0.017,0.016,0.294,-0.06,0.015,0.0,0.005,0.007,0.479,CA,CISO,CAISO,34.0414,-117.3603,NG,GAS,0.02734,60.5,,14492.0,1.259,0.0,9639.4,11191.783613,8.687551752691139e-05,0.0,0.6651531879657742,Combustion turbine,Intensity,Gas - combustion turbine
7449,0.116,-0.133,0.056,0.019,0.015,0.209,-0.022,0.01,0.036,-0.006,0.006,0.312,CA,CISO,CAISO,38.088138,-121.386944,NG,GAS,0.07424,50.0,,32516.0,1.896,0.1,16469.1,8523.028086,5.830975519744126e-05,3.0754090294009103e-06,0.5064921884610653,Combustion turbine,Intensity,Gas - combustion turbine
10649,0.299,-0.107,0.037,0.038,0.009,0.0,0.01,0.007,0.159,-0.002,0.004,0.526,CA,CISO,CAISO,35.419181,-118.926643,NG,GAS,0.10392,46.0,Yes,41877.0,7.076,0.077,18073.403,7262.051559,0.00016897103421926115,1.8387181507748882e-06,0.4315830408099911,Combustion turbine,Intensity,Gas - combustion turbine
10650,0.826,-0.045,0.051,0.025,0.019,0.182,-0.016,0.008,0.05,0.006,0.004,0.161,CA,CISO,CAISO,35.483736,-119.029856,NG,GAS,0.04618,46.0,Yes,18607.0,7.029,0.072,7574.315,6849.392372,0.0003777610576664696,3.869511474176385e-06,0.4070680389100876,Combustion turbine,Intensity,Gas - combustion turbine
50612,0.309,-0.191,0.069,0.042,0.012,0.001,-0.001,0.012,0.957,-0.005,0.006,0.437,CA,CISO,CAISO,35.319503,-119.661992,NG,GAS,0.03994,46.0,Yes,16096.0,2.561,0.0,6942.697,7259.065017,0.00015910785288270377,0.0,0.43133057902584493,Combustion turbine,Intensity,Gas - combustion turbine
54768,0.334,-0.081,0.065,0.05,0.013,0.0,-0.015,0.011,0.173,-0.008,0.006,0.2,CA,CISO,CAISO,35.4837,-119.0298,NG,GAS,0.05217,46.0,Yes,21023.0,8.043,0.073,8565.162,6856.600345,0.00038258098273319694,3.472387385244732e-06,0.40741863673119916,Combustion turbine,Intensity,Gas - combustion turbine
55512,0.069,-0.096,0.061,-0.0,0.014,0.99,0.029,0.015,0.057,-0.01,0.008,0.183,CA,CISO,CAISO,32.796491,-116.972071,NG,GAS,0.0159,48.7,,6781.0,0.503,0.0,4562.0,11497.413499,7.417784987464976e-05,0.0,0.6727621294794278,Combustion turbine,Intensity,Gas - combustion turbine
55625,0.115,-0.06,0.058,-0.052,0.013,0.0,-0.001,0.011,0.92,0.011,0.007,0.081,CA,CISO,CAISO,38.242158,-121.854722,NG,GAS,0.0387,47.0,,15935.0,1.339,0.1,11625.8,12278.153436,8.402886727329778e-05,6.27549419516787e-06,0.7295764041418261,Combustion turbine,Intensity,Gas - combustion turbine
55626,0.148,-0.078,0.062,-0.068,0.014,0.0,0.003,0.012,0.775,0.009,0.007,0.159,CA,CISO,CAISO,38.221577,-121.868333,NG,GAS,0.03299,47.0,,13584.0,1.399,0.1,9816.5,12160.381699,0.00010298881036513545,7.361601884570083e-06,0.7226516489988222,Combustion turbine,Intensity,Gas - combustion turbine
55627,0.159,-0.039,0.06,-0.054,0.013,0.0,-0.005,0.011,0.643,0.01,0.006,0.115,CA,CISO,CAISO,38.226752,-121.843271,NG,GAS,0.03812,47.0,,15694.0,1.542,0.1,11475.4,12304.246448,9.825410985089844e-05,6.371861858034918e-06,0.7311966356569389,Combustion turbine,Intensity,Gas - combustion turbine
55810,0.06,-0.153,0.074,-0.005,0.02,0.817,-0.01,0.014,0.474,0.002,0.008,0.857,CA,CISO,CAISO,36.999,-121.5363,NG,GAS,0.02463,135.0,,29130.0,4.36,0.0,20937.5,12094.327154,0.0001496738757294885,0.0,0.7187607277720564,Combustion turbine,Intensity,Gas - combustion turbine
54749,0.207,-0.611,0.09,0.0,0.016,0.977,-0.012,0.016,0.47,-0.003,0.008,0.712,CA,CISO,CAISO,33.1185,-117.0995,NG,GAS,0.04152,51.4,Yes,18695.0,1.408,0.081,8246.464,7423.01831,7.531425514843541e-05,4.332709280556299e-06,0.44110532227868415,Combined cycle,Intensity,Gas - combined cycle
55807,0.151,0.07,0.048,0.002,0.011,0.863,0.015,0.01,0.128,-0.0,0.005,0.945,CA,CISO,CAISO,36.2397,-119.9044,NG,GAS,0.0353,98.0,,30308.0,2.565,0.1,19529.8,10842.822027,8.463112049623862e-05,3.2994588887422464e-06,0.6443777220535832,Combustion turbine,Intensity,Gas - combustion turbine
55698,0.319,-0.044,0.054,-0.071,0.015,0.0,0.006,0.012,0.575,-0.001,0.007,0.906,CA,CISO,CAISO,36.270072,-119.648055,NG,GAS,0.02295,92.2,,18540.0,1.383,0.0,12726.0,11548.971818,7.459546925566343e-05,0.0,0.6864077669902913,Combustion turbine,Intensity,Gas - combustion turbine
341,0.17,0.18,0.079,-0.014,0.017,0.418,0.015,0.011,0.177,-0.003,0.006,0.655,CA,CISO,CAISO,33.7641,-118.2248,NG,GAS,0.00663,587.4,,34123.0,8.662,0.0,34052.799,16792.368784,0.00025384637927497586,0.0,0.9979427072648946,Combustion turbine,Intensity,Gas - combustion turbine
56239,0.121,-0.13,0.093,0.02,0.014,0.15,0.003,0.014,0.845,0.009,0.007,0.25,CA,CISO,CAISO,36.6697,-119.7404,NG,GAS,0.01196,121.0,,12674.0,1.353,0.0,7928.3,10526.081939,0.00010675398453526905,0.0,0.6255562569038977,Combustion turbine,Intensity,Gas - combustion turbine
10156,0.189,-0.131,0.134,0.051,0.033,0.129,-0.072,0.031,0.022,0.016,0.015,0.274,CA,CISO,CAISO,36.617022,-120.099846,NG,GAS,0.00477,103.1,Yes,4312.0,0.084,0.0,1029.056,4015.256395,1.9480519480519483e-05,0.0,0.23864935064935067,Combined cycle,Intensity,Gas - combined cycle
57267,0.176,-0.047,0.031,-0.0,0.008,0.953,-0.006,0.005,0.282,-0.006,0.003,0.064,CA,CISO,CAISO,38.016944,-121.765,NG,GAS,0.03658,828.0,,265306.0,11.652,0.9,180329.697,11437.34982,4.391909719342947e-05,3.3923092579888882e-06,0.6797045562482567,Combustion turbine,Intensity,Gas - combustion turbine
10405,0.343,-0.015,0.064,0.033,0.018,0.067,-0.027,0.014,0.049,-0.002,0.007,0.776,CA,CISO,CAISO,36.5397,-119.5794,NG,GAS,0.01035,36.2,Yes,3282.0,0.226,0.0,1923.471,9861.995391,6.886045094454602e-05,0.0,0.5860667276051188,Combined cycle,Intensity,Gas - combined cycle
10169,0.357,-0.276,0.101,0.025,0.015,0.104,-0.057,0.014,0.0,0.01,0.008,0.187,CA,CISO,CAISO,33.8759,-118.2491,NG,GAS,0.04169,55.8,Yes,20377.0,12.158,0.1,11209.5,9256.203379,0.0005966530892673111,4.907493742945478e-06,0.5501055111154733,Combined cycle,Intensity,Gas - combined cycle
60698,0.216,-0.052,0.151,-0.041,0.017,0.016,0.038,0.018,0.034,0.001,0.01,0.931,CA,CISO,CAISO,33.806801,-117.985758,NG,GAS,0.01477,161.0,,20837.0,1.88,0.2,28204.9,22775.22781,9.022412055478235e-05,9.598310697317273e-06,1.3535969669338197,Combustion turbine,Intensity,Gas - combustion turbine
10776,0.442,1.072,0.825,-0.036,0.149,0.813,-0.148,0.177,0.407,0.009,0.055,0.875,CA,CISO,CAISO,34.1958,-119.1664,NG,GAS,0.14267,48.5,Yes,60615.0,87.37,0.909,33249.328,9385.531634,0.0014413923946217935,1.4996288047512993e-05,0.5485330033820012,Combustion turbine,Intensity,Gas - combustion turbine
